key,datetime,img_urls/0,caption,img_urls/1,img_urls/2,img_urls/3,img_urls/4,img_urls/5,img_urls/6,img_urls/7,img_urls/8,img_urls/9
https://www.instagram.com/p/B0Q5WCnAdDG/,2019-07-23T15:17:40.000Z,https://scontent-icn1-1.cdninstagram.com/vp/a2c81f80c90c9c18733d4e9af939a010/5DCCBE7A/t51.2885-15/e35/66619134_1243487109109063_7292982809201720731_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"#교대벙 #LSD #2시간주
4-14km는 보은언니와 동반주👭
혼자뛰면 시간이 너무 안가는데 같이 뛰면 11km도 순삭 (feat.에프터샥 골전도 이어폰_내돈주고 샀는데 너무 좋아서...😳 귀건강에도, 안전에도 최고!! 에프터샥을 만나고 운동의 질이 달라졌죠)
.
보은언니 덕분에 6개월 만에 교대 뛰뛰🏃‍♀️🏃‍♂️
겨울 부상 이후 개학이 시작되었고 학교일에 올인하다보니 여름방학이 다가와서야 달리기 번개에 다시 참여할 수 있게 되었다😂
.
며칠 째 잠도 못자며 30km 가까이 계속 뛰는 언니를 응원하지만 너무나 걱정이 되어서..🥺
내일은 밧줄로 다리를 꽁꽁... 묶을 수도 없고 참
.
.
추운 겨울보다 시원하게 땀나는 여름이 더 뛰기 좋아요🙆‍♀️
#이제좀달려볼까 #나의계절 #여름
.
.
오늘은 뉴발란스 프레시폼1080을 개시했고
발볼 넓고 쿠션 좋아하는 나에게 맞춤형 신발을 찾아서 너무나 기분이 좋았다.
그래서 자꾸자꾸 더 뛰고 싶어지는 부작용이...
20km 뛰고도 업힐 따릉이 신나게 할만큼 발이 편안해요
풀마라톤 메이트로 딱인듯!(근데 풀마는 언제 뛸거니)
@nbrunning_kr nbrc 1주년 다시한번 축축🥳
.
오늘은 어쩌다보니 아침수영1050m 저녁러닝20km 퇴근라이딩 2.4km
#철인3종
교대~강남, 강남~선릉 따릉이 반납하고 다시 빌렸는데
분명 없던 따릉이도 내가 다가가니 누군가 반납해주는 #운수좋은날
#좋아계획대로되고있어
.
.
오랜만에 보는 보은언니, 성현오빠, 미소언니, 재성오빠 너무 반가워서 땀이....🙈💕
.
.
.
.
#NBEC #NBRC #newbalance #running #프레시폼1080 #에프터샥 #트랙에어 #골전도이어폰 #안전제일 #톡톡 #교대트랙 #화이팅 #런스타그램 #따릉이 #운동스타그램 #swimming #riding #triathlon",https://scontent-icn1-1.cdninstagram.com/vp/fe05fb2e95f34545bf8a4b9c73a80ef5/5DE529D8/t51.2885-15/e35/64393107_2284643591851712_4153764378677142319_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/e0ec0add79257696f89349a70304cf41/5DD0B4A2/t51.2885-15/e35/67447773_2439585812764475_7788933039339596641_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/f4ec3e20edd7b4a19e1d3672611b5160/5D39CDDB/t51.2885-15/e35/66947324_984550208544295_7087490080582637721_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/37db318b6c2c535e23018cce255f9faf/5DCD39FA/t51.2885-15/e35/66654591_1298876133622680_1658824828673212174_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/fe51d29a550eeb71c106164f5a0909b5/5DCBFCAA/t51.2885-15/e35/66473341_426652318062807_1560798431828058474_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/c7f73e7da7f0162a71c49b28cceee71b/5DCBDCD0/t51.2885-15/e35/65896004_2595142373829370_5402419194583016968_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/25a597188b0163905c36b468fe60e1ca/5DD3ADFE/t51.2885-15/e35/66711397_620407558467829_905465900747943413_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/75e4eae43a5293442a890b908c5420a5/5DEA8978/t51.2885-15/e35/66520289_120766465588977_1255240806113603901_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/6243a86cde792af7a79715c707545ccc/5DCD3D56/t51.2885-15/e35/66507737_866669647041011_3498124535806303243_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com
https://www.instagram.com/p/B0Q5VDylz7M/,2019-07-23T15:17:32.000Z,https://scontent-icn1-1.cdninstagram.com/vp/efabe974b10c353b6edd33e79f88b188/5DEE4B8A/t51.2885-15/e35/p1080x1080/66672565_345153469748273_5102262171333629219_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,🌙 밤에 따룽이,,,,,,,,,
https://www.instagram.com/p/B0Q5KAWnvxN/,2019-07-23T15:16:02.000Z,https://scontent-icn1-1.cdninstagram.com/vp/b9ccfd35ec99e2c85117e62e7edc0300/5DB3B738/t51.2885-15/e35/s1080x1080/66420190_442584406589845_630480255225397781_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"💦
.
.
#오늘날씨 #습하고덥다 #운동중 #셀카 #셀스타그램 #따릉이 #일상 #셀피 #감성 #daily #99년생 #21 #서울 #선팔 #다이렉트 #좋아요반사 #집순이",,,,,,,,,
https://www.instagram.com/p/B0Q4yMIHGhq/,2019-07-23T15:12:47.000Z,https://scontent-icn1-1.cdninstagram.com/vp/77ac8275b7e062573e5c4728c5100350/5DAF9F4F/t51.2885-15/e35/s1080x1080/67834978_441201493129696_2049662637077800580_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"열시 반까지 야근하고
상암-홍제간 망할노메 따릉이
영영 귀가 못할뻔
엉덩이랑 다리가 떨어져 나간거 같은데
기분탓인가봉가
#따릉이 #망할따릉이
이름은 왜 귀엽고 난리",,,,,,,,,
https://www.instagram.com/p/B0Q4kpRH-sj/,2019-07-23T15:10:56.000Z,https://scontent-icn1-1.cdninstagram.com/vp/8fc421ff6f8998bacce865a0c3a30455/5DB5E130/t51.2885-15/e35/66624992_2869040356445132_276703799334612552_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"성신여대->뚝섬유원지
뚝섬유원지->성신여대
따릉이타고나니 개운하다
#뚝섬유원지
#한양대
#따릉이
#라이딩
#한강라이딩",,,,,,,,,
https://www.instagram.com/p/B0Q4IHgghT6/,2019-07-23T15:07:02.000Z,https://scontent-icn1-1.cdninstagram.com/vp/5e4df784a94e6a46b45754b0fa472727/5DB5DB7C/t51.2885-15/e35/66321177_152817199199790_247991142229143145_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"HAN RIVER🌉

#한강 #i❤️seoul #따릉이 #타고 #운동 #서울 #마지막밤 #in #seoul",,,,,,,,,
https://www.instagram.com/p/B0Q3VCUFsHk/,2019-07-23T15:00:03.000Z,https://scontent-icn1-1.cdninstagram.com/vp/a3b1dc8984e7eb598aa1505c1b47da37/5DB38688/t51.2885-15/e35/s1080x1080/66396584_2478856629014033_3606349058158781739_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,퇴근 후 팬슬스커트를 입고 그것도 #따릉이 타고 한강 질주. @lee_mooni 뒷꽁무니 따라가느라 내 두 다리가 남아나질 않네😭 그나저나 2틀 연속 한강질주는 자제 해야할듯. 넘나 힘든거🤦‍♀️ #한강 #한강자전거 #따릉이타고 #한강질주 #옷이에러 #잠원지구,https://scontent-icn1-1.cdninstagram.com/vp/6fb3499b00ac3eaff8f03405e4717019/5DCACB07/t51.2885-15/e35/s1080x1080/66781923_717933762009913_7993876815881363883_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/7ab36525260f26298b92e5b914c8e6c1/5DE541AD/t51.2885-15/e35/s1080x1080/67626168_428621054661223_3733107464312247475_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/b1d8c4477f3a6af6df173b94125f33fd/5DD1B90A/t51.2885-15/e35/s1080x1080/66126527_1330767677072638_7075673806322765543_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,,,,,,
https://www.instagram.com/p/B0Q3RqgnqXu/,2019-07-23T14:59:36.000Z,https://scontent-icn1-1.cdninstagram.com/vp/b9b382540e0060a1b2e918fff35d1ca4/5DCBB728/t51.2885-15/e35/p1080x1080/66397075_2300587560259158_6767406033434706719_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"#따릉이 #agongi운동기록 #수고했어오늘도
음 따릉이 너 오류인거니...?ㅠ.ㅠ
1200칼로리라닝..ㅋㅋ 오늘 많이타지도않았는데! 그래도 오늘 6개월치 새로구매했어요👍🏻👍🏻선선할때 스트레스풀겸 타야지🎊🎊
.
오늘 친구랑 카페문닫을때까지 수다떨고 ㅋㅋㅋ 완전웃겼어요 ㅋㅋㅋㅋ 자주보고 뭐 통화나카톡도많이하지만 만나면 정말최고죠 ㅋㅋ 항상 만날때마다 우리의 학창시절이 가끔 그립다..🥰",https://scontent-icn1-1.cdninstagram.com/vp/07d39ce944d2faa5c5239b6dc49cbe2e/5DB47AD4/t51.2885-15/e35/p1080x1080/66679804_665525993964963_4667807384244353632_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,,,,,,,,
https://www.instagram.com/p/B0Q3BJPJ7vz/,2019-07-23T14:57:21.000Z,https://scontent-icn1-1.cdninstagram.com/vp/a63c2849a43fb5f2a8406b155818af01/5DB842AD/t51.2885-15/e35/s1080x1080/65972842_370762383495902_2670622700577893036_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"오랜만에 자전거 타니까 재밌네에에ㅔ
종종이용해야지
#야간라이딩 .
.
.
#따릉이 #자전거 #운동 #홈트 #꾸준함이생명 #🙏",,,,,,,,,
https://www.instagram.com/p/B0Q2_8hFfkV/,2019-07-23T14:57:11.000Z,https://scontent-icn1-1.cdninstagram.com/vp/7f23848c6b1d173b5d9bef167a21634b/5DE0D06D/t51.2885-15/e35/67683185_146616666408105_3263608235290693492_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"미필이랑 천년만에 데이트 🏀🚴🏻‍♂️💛
#따릉이#닭국수#미필#0점#20190723",https://scontent-icn1-1.cdninstagram.com/vp/18d6e0ce4dc6c645f96dacc2001d7f54/5DB0E63B/t51.2885-15/e35/66044833_2409103425779649_4898583007631533264_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/4abddd5c682b869cf35033d7de2395b9/5DD13410/t51.2885-15/e35/s1080x1080/66058463_1727975874168072_6091682739875456890_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/a775bd12c282c20d6030296e4613ddb9/5DCC8CE9/t51.2885-15/e35/66034991_353598085555120_5133678498937954437_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/97c62db2327b6b0c04009004792907bc/5DAF481F/t51.2885-15/e35/s1080x1080/66649480_236284723921522_8520579889500496484_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,,,,,
https://www.instagram.com/p/B0Q1c_tHQpp/,2019-07-23T14:45:47.000Z,https://scontent-icn1-1.cdninstagram.com/vp/f3f72535d1b70f32d8ecc5e5531fd23c/5D39C69C/t51.2885-15/e35/67114179_2553105911380362_72984765403212446_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,,,,,,,,,,
https://www.instagram.com/p/B0Q1KDWpw8T/,2019-07-23T14:41:05.000Z,https://scontent-icn1-1.cdninstagram.com/vp/197a9a683094d0f4323ee8c3982e8fb3/5DEE8D3B/t51.2885-15/e35/65749620_121988159075839_5688286664126632271_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"20190723
따릉이 2km + 그룹러닝 5.5km
.
사진 약간 주인공 느낌...? 진짜 되게 운영진 같아 보이네😥😥
오늘은 크루 정기모임 후 걸어서 집 복귀🏃🏃
저번과 달리 도림천코스 무사히 완주! 사실 보라매 진입해서 걸을 뻔 했지만 나름 걷지는 않고 거북이처럼 뛰어서 집결지까지🐢🐢
.
이태원과 강남을 휘저은데다 집까지 걸어오니 걸음수가....^^
아이고야 디다 디😫😫😫
.
#운동 #달리기 #자전거 #따릉이 #초보러너 #런린이 #나이키 #보라매공원 #미밴드 #미밴드3 #미핏 #workout #running #nike #NRC #miband #miband3 #mifit",https://scontent-icn1-1.cdninstagram.com/vp/e489cb83151abcbc6241f92ca048c3c9/5DAFAF0B/t51.2885-15/e35/65835155_151525522632132_3540745487949902907_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/8bb02c3c9dc5853ba2d71c321ff38681/5DE292F0/t51.2885-15/e35/66878487_461182118069920_8823855711490958649_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,,,,,,,
https://www.instagram.com/p/B0Q0WO0B0WY/,2019-07-23T14:34:00.000Z,https://scontent-icn1-1.cdninstagram.com/vp/edd70011e9ffcdd496b2faa0b315a0ad/5DAEA7BF/t51.2885-15/e35/s1080x1080/66670293_649490292217864_3056352666255697940_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"따흑씨 너모 아픔🤣🤣🤣🤣
.
.
.
#처음이자마지막 #아마도 #따릉이랑넘어짐 #마치 #만화처럼 #액정나가버림 #무릎도나감 #손바닥도나감 #어깨도나감 #따릉이 #보고싶어요 #봉구보이 #다음엔봉구보이랑 #눙물찔끔 #나는안울어 #당곡사거리 #성산대교 #자전거 #라이딩",https://scontent-icn1-1.cdninstagram.com/vp/d0f5237fd0ba2549dfd9a98bef117a67/5DD224C5/t51.2885-15/e35/s1080x1080/67346321_372996333413666_3173683067741528497_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/1153a74c8f2789986f7b0acb659f244a/5DE5420C/t51.2885-15/e35/s1080x1080/67051433_167736950933811_3439974516380578321_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,,,,,,,
https://www.instagram.com/p/B0QzJ1sATGc/,2019-07-23T14:23:35.000Z,https://scontent-icn1-1.cdninstagram.com/vp/d9df44b7ec240970b22243f25ae16059/5DB84DE3/t51.2885-15/e35/s1080x1080/65904263_1269733619867186_175705430244325659_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"오늘 하늘이 죠스바색이야.

#송정체육공원 #죠스바 #밤하늘 #하늘 #자전거 #따릉이 #서울세금이렇게써먹는중 #따릉이엉덩이아픔 #따릉이라이트좀점검해주세오 #그리고우리동네따릉이다어디갔어",,,,,,,,,
https://www.instagram.com/p/B0QyXcxnXBG/,2019-07-23T14:16:56.000Z,https://scontent-icn1-1.cdninstagram.com/vp/b44b18b04df9565d0d3a7cf701189e17/5D3941C9/t51.2885-15/e35/66287843_190825851923043_2201484794252015541_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,#따릉이,,,,,,,,,
https://www.instagram.com/p/B0QxuxkguBH/,2019-07-23T14:11:09.000Z,https://scontent-icn1-1.cdninstagram.com/vp/acb60b0fc8f4e8fdc61122d31bb20ea4/5DCE5AD2/t51.2885-15/e35/66236735_439453713563589_646870809161443076_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"서울 한남대교 누나랑 15km 자전거 완주 했다

#선팔맞팔 #자전거 #누나 #한남대교 #일상 #맞팔 #소통해요 #소통 #서울 #선팔 #맞팔 #인스타그램 #따릉이",https://scontent-icn1-1.cdninstagram.com/vp/f2a4664655faec007437883d40279baf/5DE61CD2/t51.2885-15/e35/66448990_216860952625619_6778518405978491107_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,,,,,,,,
